"Plot Title: three"
"#","Date Time, GMT-08:00","K-Type, °F (LGR S/N: 21504775, SEN S/N: 21504775, LBL: A)","K-Type, °F (LGR S/N: 21504775, SEN S/N: 21504775, LBL: B)","K-Type, °F (LGR S/N: 21504775, SEN S/N: 21504775, LBL: C)","K-Type, °F (LGR S/N: 21504775, SEN S/N: 21504775, LBL: D)","Host Connected (LGR S/N: 21504775)","Stopped (LGR S/N: 21504775)","End Of File (LGR S/N: 21504775)"
57063,11/09/25 05:33:06 AM,45.09,57.81,53.58,54.73,,,
57064,11/09/25 05:33:09 AM,45.14,57.85,53.58,54.72,,,
57065,11/09/25 05:33:12 AM,45.09,57.85,53.55,54.75,,,
57066,11/09/25 05:33:15 AM,45.10,57.81,53.49,54.75,,,
57067,11/09/25 05:33:18 AM,45.09,57.79,53.53,54.73,,,
57068,11/09/25 05:33:21 AM,45.12,57.78,53.49,54.77,,,
57069,11/09/25 05:33:24 AM,45.10,57.78,53.51,54.75,,,
57070,11/09/25 05:33:27 AM,45.10,57.70,53.51,54.82,,,
57071,11/09/25 05:33:30 AM,45.10,57.70,53.55,54.75,,,
57072,11/09/25 05:33:33 AM,45.14,57.61,53.55,54.70,,,
57073,11/09/25 05:33:36 AM,45.14,57.65,53.49,54.81,,,
57074,11/09/25 05:33:39 AM,45.12,57.72,53.55,54.68,,,
57075,11/09/25 05:33:42 AM,45.14,57.72,53.64,54.77,,,
57076,11/09/25 05:33:45 AM,45.19,57.74,53.56,54.79,,,
57077,11/09/25 05:33:48 AM,45.21,57.76,53.46,54.77,,,
57078,11/09/25 05:33:51 AM,45.18,57.74,53.51,54.77,,,
57079,11/09/25 05:33:54 AM,45.23,57.72,53.53,54.79,,,
57080,11/09/25 05:33:57 AM,45.23,57.78,53.55,54.77,,,
57081,11/09/25 05:34:00 AM,45.25,57.67,53.53,54.77,,,
57082,11/09/25 05:34:03 AM,45.30,57.76,53.58,54.75,,,
57083,11/09/25 05:34:06 AM,45.32,57.74,53.47,54.79,,,
57084,11/09/25 05:34:09 AM,45.27,57.67,53.51,54.77,,,
57085,11/09/25 05:34:12 AM,45.28,57.76,53.55,54.79,,,
57086,11/09/25 05:34:15 AM,45.27,57.72,53.51,54.77,,,
57087,11/09/25 05:34:18 AM,45.28,57.81,53.56,54.79,,,
57088,11/09/25 05:34:21 AM,45.36,57.83,53.46,54.79,,,
57089,11/09/25 05:34:24 AM,45.32,57.74,53.55,54.82,,,
57090,11/09/25 05:34:27 AM,45.36,57.70,53.58,54.79,,,
57091,11/09/25 05:34:30 AM,45.41,57.79,53.55,54.86,,,
57092,11/09/25 05:34:33 AM,45.46,57.72,53.56,54.77,,,
57093,11/09/25 05:34:36 AM,45.46,57.78,53.55,54.79,,,
57094,11/09/25 05:34:39 AM,45.39,57.74,53.69,54.86,,,
57095,11/09/25 05:34:42 AM,45.46,57.74,53.67,54.93,,,
57096,11/09/25 05:34:45 AM,45.41,57.76,53.67,54.88,,,
57097,11/09/25 05:34:48 AM,45.45,57.79,53.73,54.84,,,
57098,11/09/25 05:34:51 AM,45.46,57.78,53.64,54.82,,,
57099,11/09/25 05:34:54 AM,45.52,57.85,53.62,54.90,,,
57100,11/09/25 05:34:57 AM,45.54,57.88,53.71,54.90,,,
57101,11/09/25 05:35:00 AM,45.55,57.81,53.65,54.86,,,
57102,11/09/25 05:35:03 AM,45.46,57.87,53.74,54.95,,,
57103,11/09/25 05:35:06 AM,45.54,57.94,53.73,54.82,,,
57104,11/09/25 05:35:09 AM,45.54,57.92,53.76,54.93,,,
57105,11/09/25 05:35:12 AM,45.52,57.97,53.82,54.95,,,
57106,11/09/25 05:35:15 AM,45.48,57.87,53.80,54.86,,,
57107,11/09/25 05:35:18 AM,45.55,57.87,53.82,54.90,,,
57108,11/09/25 05:35:21 AM,45.64,57.83,53.82,54.93,,,
57109,11/09/25 05:35:24 AM,45.59,57.85,53.80,54.99,,,
57110,11/09/25 05:35:27 AM,45.59,57.87,53.78,54.93,,,
57111,11/09/25 05:35:30 AM,45.61,57.97,53.78,54.95,,,
57112,11/09/25 05:35:33 AM,45.63,57.97,53.78,54.91,,,
57113,11/09/25 05:35:36 AM,45.63,57.85,53.80,54.93,,,
57114,11/09/25 05:35:39 AM,45.66,57.87,53.82,54.97,,,
57115,11/09/25 05:35:42 AM,45.66,57.92,53.76,54.97,,,
57116,11/09/25 05:35:45 AM,45.68,57.92,53.73,54.90,,,
57117,11/09/25 05:35:48 AM,45.68,57.90,53.78,54.93,,,
57118,11/09/25 05:35:51 AM,45.66,57.90,53.80,55.02,,,
57119,11/09/25 05:35:54 AM,45.70,57.92,53.83,54.97,,,
57120,11/09/25 05:35:57 AM,45.70,57.87,53.73,54.93,,,
57121,11/09/25 05:36:00 AM,45.72,57.87,53.83,55.02,,,
57122,11/09/25 05:36:03 AM,45.70,57.92,53.74,54.97,,,
57123,11/09/25 05:36:06 AM,45.68,58.01,53.78,54.91,,,
57124,11/09/25 05:36:09 AM,45.64,57.96,53.76,54.95,,,
57125,11/09/25 05:36:12 AM,45.66,57.97,53.80,54.93,,,
57126,11/09/25 05:36:15 AM,45.63,58.01,53.78,54.95,,,
57127,11/09/25 05:36:18 AM,45.61,58.03,53.74,54.97,,,
57128,11/09/25 05:36:21 AM,45.66,57.96,53.73,54.91,,,
57129,11/09/25 05:36:24 AM,45.72,57.96,53.73,54.95,,,
57130,11/09/25 05:36:27 AM,45.70,57.97,53.76,54.91,,,
57131,11/09/25 05:36:30 AM,45.66,58.01,53.76,54.91,,,
57132,11/09/25 05:36:33 AM,45.66,58.01,53.78,54.90,,,
57133,11/09/25 05:36:36 AM,45.70,58.06,53.83,54.90,,,
57134,11/09/25 05:36:39 AM,45.64,58.10,53.78,54.93,,,
57135,11/09/25 05:36:42 AM,45.63,58.12,53.76,54.88,,,
57136,11/09/25 05:36:45 AM,45.55,58.06,53.78,54.90,,,
57137,11/09/25 05:36:48 AM,45.59,58.05,53.73,54.93,,,
57138,11/09/25 05:36:51 AM,45.57,58.06,53.76,54.95,,,
57139,11/09/25 05:36:54 AM,45.57,58.08,53.69,54.90,,,
57140,11/09/25 05:36:57 AM,45.66,58.01,53.67,54.91,,,
57141,11/09/25 05:37:00 AM,45.61,57.92,53.71,54.91,,,
57142,11/09/25 05:37:03 AM,45.63,57.94,53.69,54.95,,,
57143,11/09/25 05:37:06 AM,45.66,57.97,53.67,54.97,,,
57144,11/09/25 05:37:09 AM,45.64,57.96,53.62,54.97,,,
57145,11/09/25 05:37:12 AM,45.59,57.90,53.64,54.99,,,
57146,11/09/25 05:37:15 AM,45.68,57.90,53.64,54.90,,,
57147,11/09/25 05:37:18 AM,45.68,57.90,53.71,54.97,,,
57148,11/09/25 05:37:21 AM,45.61,57.97,53.69,54.97,,,
57149,11/09/25 05:37:24 AM,45.66,57.96,53.69,54.86,,,
57150,11/09/25 05:37:27 AM,45.59,57.88,53.65,54.86,,,
57151,11/09/25 05:37:30 AM,45.59,57.87,53.62,54.86,,,
57152,11/09/25 05:37:33 AM,45.61,57.90,53.64,54.86,,,
57153,11/09/25 05:37:36 AM,45.59,57.85,53.56,54.84,,,
57154,11/09/25 05:37:39 AM,45.50,57.81,53.55,54.90,,,
57155,11/09/25 05:37:42 AM,45.54,57.87,53.49,55.00,,,
57156,11/09/25 05:37:45 AM,45.45,57.81,53.55,54.91,,,
57157,11/09/25 05:37:48 AM,45.46,57.85,53.44,54.86,,,
57158,11/09/25 05:37:51 AM,45.46,57.88,53.42,54.95,,,
57159,11/09/25 05:37:54 AM,45.43,57.90,53.40,54.90,,,
57160,11/09/25 05:37:57 AM,45.45,57.90,53.40,54.91,,,
57161,11/09/25 05:38:00 AM,45.41,57.87,53.37,54.88,,,
57162,11/09/25 05:38:03 AM,45.45,58.03,53.38,54.90,,,
57163,11/09/25 05:38:06 AM,45.39,57.96,53.44,54.95,,,
57164,11/09/25 05:38:09 AM,45.37,57.96,53.42,54.90,,,
57165,11/09/25 05:38:12 AM,45.43,57.96,53.37,54.99,,,
57166,11/09/25 05:38:15 AM,45.34,57.83,53.42,54.90,,,
57167,11/09/25 05:38:18 AM,45.39,57.85,53.40,54.91,,,
57168,11/09/25 05:38:21 AM,45.32,57.78,53.40,54.88,,,
57169,11/09/25 05:38:24 AM,45.30,57.74,53.38,54.88,,,
57170,11/09/25 05:38:27 AM,45.39,57.72,53.37,54.86,,,
57171,11/09/25 05:38:30 AM,45.34,57.58,53.42,54.90,,,
57172,11/09/25 05:38:33 AM,45.34,57.54,53.38,54.81,,,
57173,11/09/25 05:38:36 AM,45.36,57.52,53.37,54.84,,,
57174,11/09/25 05:38:39 AM,45.34,57.58,53.37,54.86,,,
57175,11/09/25 05:38:42 AM,45.27,57.49,53.40,54.84,,,
57176,11/09/25 05:38:45 AM,45.27,57.40,53.37,54.86,,,
57177,11/09/25 05:38:48 AM,45.30,57.38,53.35,54.82,,,
57178,11/09/25 05:38:51 AM,45.32,57.34,53.38,54.91,,,
57179,11/09/25 05:38:54 AM,45.28,57.38,53.37,54.79,,,
57180,11/09/25 05:38:57 AM,45.32,57.38,53.38,54.82,,,
57181,11/09/25 05:39:00 AM,45.28,57.36,53.29,54.79,,,
57182,11/09/25 05:39:03 AM,45.32,57.43,53.37,54.82,,,
57183,11/09/25 05:39:06 AM,45.27,57.40,53.31,54.75,,,
57184,11/09/25 05:39:09 AM,45.25,57.43,53.31,54.84,,,
57185,11/09/25 05:39:12 AM,45.32,57.47,53.37,54.79,,,
57186,11/09/25 05:39:15 AM,45.30,57.40,53.40,54.79,,,
57187,11/09/25 05:39:18 AM,45.19,57.40,53.35,54.84,,,
57188,11/09/25 05:39:21 AM,45.27,57.43,53.29,54.79,,,
57189,11/09/25 05:39:24 AM,45.25,57.40,53.31,54.79,,,
57190,11/09/25 05:39:27 AM,45.21,57.49,53.35,54.79,,,
57191,11/09/25 05:39:30 AM,45.21,57.47,53.28,54.75,,,
57192,11/09/25 05:39:33 AM,45.32,57.49,53.24,54.73,,,
57193,11/09/25 05:39:36 AM,45.32,57.51,53.29,54.75,,,
57194,11/09/25 05:39:39 AM,45.30,57.52,53.29,54.84,,,
57195,11/09/25 05:39:42 AM,45.28,57.65,53.26,54.79,,,
57196,11/09/25 05:39:45 AM,45.37,57.70,53.28,54.73,,,
57197,11/09/25 05:39:48 AM,45.36,57.70,53.31,54.79,,,
57198,11/09/25 05:39:51 AM,45.32,57.72,53.31,54.75,,,
57199,11/09/25 05:39:54 AM,45.34,57.72,53.35,54.75,,,
57200,11/09/25 05:39:57 AM,45.32,57.76,53.38,54.73,,,
57201,11/09/25 05:40:00 AM,45.30,57.78,53.44,54.77,,,
57202,11/09/25 05:40:03 AM,45.36,57.74,53.35,54.84,,,
57203,11/09/25 05:40:06 AM,45.37,57.76,53.42,54.77,,,
57204,11/09/25 05:40:09 AM,45.34,57.79,53.49,54.73,,,
57205,11/09/25 05:40:12 AM,45.25,57.83,53.47,54.75,,,
57206,11/09/25 05:40:15 AM,45.23,57.74,53.42,54.75,,,
57207,11/09/25 05:40:18 AM,45.30,57.65,53.44,54.75,,,
57208,11/09/25 05:40:21 AM,45.28,57.65,53.44,54.77,,,
57209,11/09/25 05:40:24 AM,45.27,57.63,53.38,54.77,,,
57210,11/09/25 05:40:27 AM,45.21,57.70,53.44,54.77,,,
57211,11/09/25 05:40:30 AM,45.21,57.63,53.46,54.77,,,
57212,11/09/25 05:40:33 AM,45.27,57.65,53.49,54.77,,,
57213,11/09/25 05:40:36 AM,45.19,57.65,53.47,54.75,,,
57214,11/09/25 05:40:39 AM,45.14,57.65,53.46,54.81,,,
57215,11/09/25 05:40:42 AM,45.18,57.63,53.51,54.72,,,
57216,11/09/25 05:40:45 AM,45.12,57.61,53.58,54.75,,,
57217,11/09/25 05:40:48 AM,45.14,57.58,53.53,54.73,,,
57218,11/09/25 05:40:51 AM,45.10,57.54,53.49,54.72,,,
57219,11/09/25 05:40:54 AM,45.19,57.54,53.56,54.72,,,
57220,11/09/25 05:40:57 AM,45.18,57.63,53.53,54.77,,,
57221,11/09/25 05:41:00 AM,45.18,57.63,53.53,54.70,,,
57222,11/09/25 05:41:03 AM,45.18,57.61,53.46,54.66,,,
57223,11/09/25 05:41:06 AM,45.16,57.69,53.42,54.70,,,
57224,11/09/25 05:41:09 AM,45.10,57.60,53.35,54.64,,,
57225,11/09/25 05:41:12 AM,45.05,57.61,53.38,54.64,,,
57226,11/09/25 05:41:15 AM,45.21,56.70,53.22,54.46,,,
57227,11/09/25 05:41:18 AM,46.90,55.72,52.90,54.48,,,
57228,11/09/25 05:41:21 AM,47.37,55.27,52.81,54.61,,,
57229,11/09/25 05:41:24 AM,48.36,54.75,52.59,54.43,,,
57230,11/09/25 05:41:27 AM,48.54,54.61,52.61,54.50,,,
57231,11/09/25 05:41:30 AM,47.35,55.81,52.84,54.50,,,
57232,11/09/25 05:41:33 AM,46.63,55.81,52.99,54.43,,,
57233,11/09/25 05:41:36 AM,45.88,56.12,52.90,54.59,,,
57234,11/09/25 05:41:39 AM,46.47,55.80,52.84,54.52,,,
57235,11/09/25 05:41:42 AM,47.19,54.99,52.74,54.48,,,
57236,11/09/25 05:41:45 AM,47.77,54.99,52.61,54.73,,,
57237,11/09/25 05:41:48 AM,46.85,55.44,52.68,54.54,,,
57238,11/09/25 05:41:51 AM,47.21,55.20,52.63,54.50,,,
57239,11/09/25 05:41:54 AM,46.58,55.40,52.74,54.55,,,
57240,11/09/25 05:41:57 AM,48.20,54.52,52.43,54.43,,,
57241,11/09/25 05:42:00 AM,48.60,54.57,52.43,54.41,,,
57242,11/09/25 05:42:03 AM,49.14,53.83,52.12,54.32,,,
57243,11/09/25 05:42:06 AM,49.41,53.89,52.14,54.28,,,
57244,11/09/25 05:42:09 AM,49.21,54.12,52.27,54.37,,,
57245,11/09/25 05:42:12 AM,48.88,54.28,52.29,54.37,,,
57246,11/09/25 05:42:15 AM,47.44,55.24,52.61,54.43,,,
57247,11/09/25 05:42:18 AM,47.89,55.00,52.61,54.43,,,
57248,11/09/25 05:42:21 AM,48.58,54.36,52.43,54.32,,,
57249,11/09/25 05:42:24 AM,49.03,54.27,52.41,54.39,,,
57250,11/09/25 05:42:27 AM,49.48,53.98,52.34,54.34,,,
57251,11/09/25 05:42:30 AM,49.15,54.32,52.47,54.37,,,
57252,11/09/25 05:42:33 AM,48.58,54.79,52.65,54.43,,,
57253,11/09/25 05:42:36 AM,48.42,54.55,52.68,54.39,,,
57254,11/09/25 05:42:39 AM,48.61,54.63,52.52,54.50,,,
57255,11/09/25 05:42:42 AM,48.00,55.06,52.81,54.46,,,
57256,11/09/25 05:42:45 AM,46.49,56.19,53.19,54.45,,,
57257,11/09/25 05:42:48 AM,45.45,56.43,53.15,54.48,,,
57258,11/09/25 05:42:51 AM,44.85,57.45,53.35,54.73,,,
57259,11/09/25 05:42:54 AM,44.01,57.67,53.42,54.63,,,
57260,11/09/25 05:42:57 AM,44.11,57.79,53.42,54.55,,,
57261,11/09/25 05:43:00 AM,44.58,57.92,53.38,54.55,,,
57262,11/09/25 05:43:03 AM,44.62,57.99,53.40,54.57,,,
57263,11/09/25 05:43:06 AM,44.74,57.88,53.33,54.57,,,
57264,11/09/25 05:43:09 AM,44.69,57.88,53.37,54.57,,,
57265,11/09/25 05:43:12 AM,44.82,57.85,53.44,54.59,,,
57266,11/09/25 05:43:15 AM,44.91,57.94,53.38,54.63,,,
57267,11/09/25 05:43:18 AM,44.85,57.96,53.37,54.52,,,
57268,11/09/25 05:43:21 AM,44.96,57.94,53.42,54.50,,,
57269,11/09/25 05:43:24 AM,44.96,57.92,53.42,54.54,,,
57270,11/09/25 05:43:27 AM,44.96,57.85,53.40,54.46,,,
57271,11/09/25 05:43:30 AM,44.98,57.92,53.40,54.55,,,
57272,11/09/25 05:43:33 AM,44.96,57.81,53.40,54.50,,,
57273,11/09/25 05:43:36 AM,45.00,57.79,53.47,54.55,,,
57274,11/09/25 05:43:39 AM,45.01,57.85,53.51,54.46,,,
57275,11/09/25 05:43:42 AM,45.00,57.81,53.51,54.52,,,
57276,11/09/25 05:43:45 AM,44.92,57.92,53.51,54.52,,,
57277,11/09/25 05:43:48 AM,45.07,57.83,53.65,54.57,,,
57278,11/09/25 05:43:51 AM,45.00,57.87,53.64,54.54,,,
57279,11/09/25 05:43:54 AM,45.03,57.90,53.65,54.50,,,
57280,11/09/25 05:43:57 AM,45.01,57.81,53.65,54.57,,,
57281,11/09/25 05:44:00 AM,45.09,57.83,53.65,54.52,,,
57282,11/09/25 05:44:03 AM,45.03,57.74,53.64,54.52,,,
57283,11/09/25 05:44:06 AM,45.03,57.76,53.62,54.57,,,
57284,11/09/25 05:44:09 AM,45.07,57.83,53.67,54.55,,,
57285,11/09/25 05:44:12 AM,45.05,57.79,53.69,54.46,,,
57286,11/09/25 05:44:15 AM,45.12,57.90,53.65,54.54,,,
57287,11/09/25 05:44:18 AM,45.12,57.85,53.71,54.63,,,
57288,11/09/25 05:44:21 AM,45.12,57.81,53.69,54.57,,,
57289,11/09/25 05:44:24 AM,45.10,57.88,53.69,54.63,,,
57290,11/09/25 05:44:27 AM,45.18,57.87,53.67,54.57,,,
57291,11/09/25 05:44:30 AM,45.16,57.81,53.67,54.64,,,
57292,11/09/25 05:44:33 AM,45.07,57.81,53.65,54.59,,,
57293,11/09/25 05:44:36 AM,45.23,57.76,53.65,54.55,,,
57294,11/09/25 05:44:39 AM,45.19,57.85,53.56,54.63,,,
57295,11/09/25 05:44:42 AM,45.18,57.74,53.55,54.64,,,
57296,11/09/25 05:44:45 AM,45.23,57.69,53.67,54.61,,,
57297,11/09/25 05:44:48 AM,45.27,57.63,53.53,54.63,,,
57298,11/09/25 05:44:51 AM,45.34,57.74,53.62,54.61,,,
57299,11/09/25 05:44:54 AM,45.32,57.74,53.55,54.59,,,
57300,11/09/25 05:44:57 AM,45.32,57.69,53.46,54.59,,,
57301,11/09/25 05:45:00 AM,45.32,57.70,53.51,54.63,,,
57302,11/09/25 05:45:03 AM,45.28,57.70,53.46,54.59,,,
57303,11/09/25 05:45:06 AM,45.25,57.67,53.44,54.64,,,
57304,11/09/25 05:45:09 AM,45.30,57.65,53.42,54.59,,,
57305,11/09/25 05:45:12 AM,45.27,57.70,53.33,54.61,,,
57306,11/09/25 05:45:15 AM,45.28,57.63,53.29,54.59,,,
57307,11/09/25 05:45:18 AM,45.21,57.69,53.37,54.59,,,
57308,11/09/25 05:45:21 AM,45.28,57.69,53.33,54.59,,,
57309,11/09/25 05:45:24 AM,45.10,57.63,53.35,54.61,,,
57310,11/09/25 05:45:27 AM,45.16,57.79,53.33,54.54,,,
57311,11/09/25 05:45:30 AM,45.09,57.69,53.31,54.57,,,
57312,11/09/25 05:45:33 AM,45.14,57.67,53.33,54.57,,,
57313,11/09/25 05:45:36 AM,44.91,57.69,53.28,54.61,,,
57314,11/09/25 05:45:39 AM,44.96,57.58,53.31,54.61,,,
57315,11/09/25 05:45:42 AM,45.16,57.60,53.31,54.61,,,
57316,11/09/25 05:45:45 AM,45.12,57.65,53.26,54.61,,,
57317,11/09/25 05:45:48 AM,45.16,57.58,53.28,54.63,,,
57318,11/09/25 05:45:51 AM,45.23,57.52,53.26,54.64,,,
57319,11/09/25 05:45:54 AM,45.28,57.56,53.26,54.63,,,
57320,11/09/25 05:45:57 AM,45.28,57.54,53.17,54.59,,,
57321,11/09/25 05:46:00 AM,45.19,57.56,53.26,54.63,,,
57322,11/09/25 05:46:03 AM,45.23,57.54,53.19,54.59,,,
57323,11/09/25 05:46:06 AM,45.27,57.58,53.15,54.55,,,
57324,11/09/25 05:46:09 AM,45.21,57.54,53.19,54.54,,,
57325,11/09/25 05:46:12 AM,45.21,57.56,53.19,54.55,,,
57326,11/09/25 05:46:15 AM,45.16,57.52,53.19,54.57,,,
57327,11/09/25 05:46:18 AM,45.23,57.45,53.22,54.52,,,
57328,11/09/25 05:46:21 AM,45.27,57.47,53.20,54.52,,,
57329,11/09/25 05:46:24 AM,45.32,57.40,53.17,54.57,,,
57330,11/09/25 05:46:27 AM,45.28,57.38,53.13,54.46,,,
57331,11/09/25 05:46:30 AM,45.27,57.38,53.13,54.50,,,
57332,11/09/25 05:46:33 AM,45.27,57.47,53.11,54.57,,,
57333,11/09/25 05:46:36 AM,45.19,57.38,53.15,54.57,,,
57334,11/09/25 05:46:39 AM,45.21,57.45,53.10,54.54,,,
57335,11/09/25 05:46:42 AM,45.16,57.54,53.11,54.55,,,
57336,11/09/25 05:46:45 AM,45.19,57.54,53.10,54.55,,,
57337,11/09/25 05:46:48 AM,45.14,57.54,53.11,54.55,,,
57338,11/09/25 05:46:51 AM,45.09,57.54,53.06,54.48,,,
57339,11/09/25 05:46:54 AM,45.16,57.60,53.10,54.54,,,
57340,11/09/25 05:46:57 AM,45.09,57.52,53.04,54.57,,,
57341,11/09/25 05:47:00 AM,45.07,57.56,53.06,54.59,,,
57342,11/09/25 05:47:03 AM,45.05,57.60,53.04,54.57,,,
57343,11/09/25 05:47:06 AM,45.03,57.58,53.01,54.54,,,
57344,11/09/25 05:47:09 AM,45.05,57.60,53.04,54.52,,,
57345,11/09/25 05:47:12 AM,45.01,57.56,53.06,54.52,,,
57346,11/09/25 05:47:15 AM,45.01,57.58,53.01,54.59,,,
57347,11/09/25 05:47:18 AM,45.05,57.58,53.06,54.57,,,
57348,11/09/25 05:47:21 AM,45.03,57.61,53.04,54.63,,,
57349,11/09/25 05:47:24 AM,45.07,57.70,53.13,54.57,,,
57350,11/09/25 05:47:27 AM,45.05,57.63,53.06,54.57,,,
57351,11/09/25 05:47:30 AM,45.07,57.63,53.13,54.57,,,
57352,11/09/25 05:47:33 AM,45.07,57.76,53.11,54.50,,,
57353,11/09/25 05:47:36 AM,45.07,57.69,53.24,54.55,,,
57354,11/09/25 05:47:39 AM,45.10,57.63,53.19,54.57,,,
57355,11/09/25 05:47:42 AM,44.96,57.60,53.22,54.54,,,
57356,11/09/25 05:47:45 AM,45.05,57.60,53.31,54.50,,,
57357,11/09/25 05:47:48 AM,45.01,57.67,53.33,54.50,,,
57358,11/09/25 05:47:51 AM,45.01,57.74,53.37,54.50,,,
57359,11/09/25 05:47:54 AM,44.96,57.60,53.37,54.55,,,
57360,11/09/25 05:47:57 AM,44.94,57.61,53.33,54.55,,,
57361,11/09/25 05:48:00 AM,44.94,57.67,53.35,54.50,,,
57362,11/09/25 05:48:03 AM,44.92,57.67,53.37,54.50,,,
57363,11/09/25 05:48:06 AM,44.91,57.63,53.42,54.50,,,
57364,11/09/25 05:48:09 AM,44.87,57.63,53.33,54.52,,,
57365,11/09/25 05:48:12 AM,44.94,57.58,53.37,54.50,,,
57366,11/09/25 05:48:15 AM,44.89,57.63,53.40,54.54,,,
57367,11/09/25 05:48:18 AM,44.89,57.58,53.44,54.54,,,
57368,11/09/25 05:48:21 AM,44.89,57.61,53.46,54.52,,,
57369,11/09/25 05:48:24 AM,44.80,57.61,53.42,54.52,,,
57370,11/09/25 05:48:27 AM,44.96,57.61,53.42,54.52,,,
57371,11/09/25 05:48:30 AM,44.87,57.63,53.49,54.52,,,
57372,11/09/25 05:48:33 AM,44.89,57.63,53.46,54.46,,,
57373,11/09/25 05:48:36 AM,44.91,57.58,53.44,54.50,,,
57374,11/09/25 05:48:39 AM,44.91,57.56,53.38,54.46,,,
57375,11/09/25 05:48:42 AM,44.83,57.56,53.40,54.50,,,
57376,11/09/25 05:48:45 AM,44.83,57.63,53.42,54.43,,,
57377,11/09/25 05:48:48 AM,44.89,57.65,53.38,54.46,,,
57378,11/09/25 05:48:51 AM,44.85,57.65,53.38,54.48,,,
57379,11/09/25 05:48:54 AM,44.83,57.63,53.40,54.46,,,
57380,11/09/25 05:48:57 AM,44.91,57.63,53.37,54.43,,,
57381,11/09/25 05:49:00 AM,44.94,57.63,53.26,54.46,,,
57382,11/09/25 05:49:03 AM,44.96,57.65,53.28,54.48,,,
57383,11/09/25 05:49:06 AM,44.96,57.72,53.26,54.43,,,
57384,11/09/25 05:49:09 AM,44.96,57.67,53.24,54.43,,,
57385,11/09/25 05:49:12 AM,44.94,57.60,53.22,54.45,,,
57386,11/09/25 05:49:15 AM,44.92,57.63,53.29,54.46,,,
57387,11/09/25 05:49:18 AM,44.94,57.63,53.24,54.34,,,
57388,11/09/25 05:49:21 AM,44.96,57.54,53.20,54.37,,,
57389,11/09/25 05:49:24 AM,44.96,57.51,53.24,54.39,,,
57390,11/09/25 05:49:27 AM,44.94,57.54,53.15,54.48,,,
57391,11/09/25 05:49:30 AM,44.91,57.52,53.11,54.39,,,
57392,11/09/25 05:49:33 AM,44.94,57.47,53.17,54.45,,,
57393,11/09/25 05:49:36 AM,44.98,57.45,53.15,54.48,,,
57394,11/09/25 05:49:39 AM,45.00,57.52,53.15,54.45,,,
57395,11/09/25 05:49:42 AM,44.96,57.54,53.15,54.43,,,
57396,11/09/25 05:49:45 AM,44.94,57.47,53.22,54.48,,,
57397,11/09/25 05:49:48 AM,44.87,57.49,53.28,54.43,,,
57398,11/09/25 05:49:51 AM,44.92,57.49,53.26,54.41,,,
57399,11/09/25 05:49:54 AM,44.89,57.58,53.20,54.45,,,
57400,11/09/25 05:49:57 AM,44.91,57.54,53.19,54.46,,,
57401,11/09/25 05:50:00 AM,44.96,57.56,53.17,54.46,,,
57402,11/09/25 05:50:03 AM,44.96,57.60,53.19,54.46,,,
57403,11/09/25 05:50:06 AM,44.98,57.60,53.22,54.48,,,
57404,11/09/25 05:50:09 AM,44.91,57.63,53.20,54.45,,,
57405,11/09/25 05:50:12 AM,44.89,57.67,53.19,54.41,,,
57406,11/09/25 05:50:15 AM,44.91,57.60,53.20,54.37,,,
57407,11/09/25 05:50:18 AM,44.91,57.65,53.22,54.48,,,
57408,11/09/25 05:50:21 AM,44.92,57.67,53.17,54.46,,,
57409,11/09/25 05:50:24 AM,44.92,57.61,53.26,54.48,,,
57410,11/09/25 05:50:27 AM,44.94,57.67,53.24,54.52,,,
57411,11/09/25 05:50:30 AM,45.00,57.63,53.29,54.52,,,
57412,11/09/25 05:50:33 AM,45.00,57.63,53.26,54.50,,,
57413,11/09/25 05:50:36 AM,44.98,57.67,53.29,54.45,,,
57414,11/09/25 05:50:39 AM,44.98,57.74,53.31,54.48,,,
57415,11/09/25 05:50:42 AM,45.07,57.69,53.37,54.54,,,
57416,11/09/25 05:50:45 AM,44.96,57.70,53.33,54.55,,,
57417,11/09/25 05:50:48 AM,45.00,57.76,53.40,54.54,,,
57418,11/09/25 05:50:51 AM,45.01,57.72,53.42,54.50,,,
57419,11/09/25 05:50:54 AM,45.03,57.69,53.42,54.50,,,
57420,11/09/25 05:50:57 AM,45.10,57.63,53.37,54.52,,,
57421,11/09/25 05:51:00 AM,45.12,57.65,53.38,54.52,,,
57422,11/09/25 05:51:03 AM,45.14,57.67,53.40,54.52,,,
57423,11/09/25 05:51:06 AM,45.23,57.61,53.42,54.50,,,
57424,11/09/25 05:51:09 AM,45.23,57.74,53.51,54.57,,,
57425,11/09/25 05:51:12 AM,45.27,57.76,53.49,54.54,,,
57426,11/09/25 05:51:15 AM,45.27,57.69,53.42,54.54,,,
57427,11/09/25 05:51:18 AM,45.27,57.76,53.42,54.54,,,
57428,11/09/25 05:51:21 AM,45.23,57.61,53.42,54.57,,,
57429,11/09/25 05:51:24 AM,45.23,57.67,53.46,54.48,,,
57430,11/09/25 05:51:27 AM,45.21,57.61,53.49,54.55,,,
57431,11/09/25 05:51:30 AM,45.27,57.56,53.44,54.52,,,
57432,11/09/25 05:51:33 AM,45.25,57.60,53.55,54.55,,,
57433,11/09/25 05:51:36 AM,45.30,57.61,53.56,54.57,,,
